Make,Model,YOM,Mileage,Engine_Size,Fuel_Type,Transmission,Price
Toyota,Harrier,2016,66000,2000,Petrol,Automatic,3915000
Toyota,Harrier,2016,66000,2000,Petrol,Automatic,3865000
Toyota,Harrier,2016,66000,2000,Petrol,Automatic,3815000
Toyota,Harrier,2016,64567,1990,Petrol,Automatic,3500000
Toyota,Harrier,2016,64000,2000,Petrol,Automatic,4015000
Toyota,Harrier,2016,63000,2000,Petrol,Automatic,4015000
Toyota,Harrier,2016,61000,2000,Petrol,Automatic,3765000
Toyota,Harrier,2016,60000,2000,Petrol,Automatic,3750000
Toyota,Harrier,2016,59000,2500,Petrol,Automatic,3500000
Toyota,Harrier,2016,56000,2000,Petrol,Automatic,3865000
Toyota,Harrier,2016,55000,2000,Petrol,Automatic,3565000
Toyota,Harrier,2016,54000,2000,Petrol,Automatic,3915000
Toyota,Harrier,2016,53000,2500,Petrol,Automatic,3950000
Toyota,Harrier,2016,53000,2000,Petrol,Automatic,3965000
Toyota,Harrier,2016,52000,2000,Petrol,Automatic,3915000
Toyota,Harrier,2016,51000,2000,Petrol,Automatic,3715000
Toyota,Harrier,2016,50000,2000,Petrol,Automatic,3765000
Toyota,Harrier,2016,49000,2000,Petrol,Automatic,3800000
Toyota,Harrier,2016,46000,2000,Petrol,Automatic,4515000
Toyota,Harrier,2016,46000,2000,Petrol,Automatic,3800000
Toyota,Harrier,2016,45000,2000,Petrol,Automatic,3765000
Toyota,Harrier,2016,44000,2000,Petrol,Automatic,4415000
Toyota,Harrier,2016,24000,2000,Petrol,Automatic,3800000
Toyota,Harrier,2017,107000,1986,Petrol,Automatic,3500000
Toyota,Harrier,2017,94000,2000,Petrol,Automatic,3815000
Toyota,Harrier,2017,85000,2000,Petrol,Automatic,4015000
Toyota,Harrier,2017,83000,2000,Petrol,Automatic,3980000
Toyota,Harrier,2017,78000,2500,Petrol,Automatic,3980000
Toyota,Harrier,2017,72000,2000,Petrol,Automatic,3965000
Toyota,Harrier,2017,70000,2000,Petrol,Automatic,3950000
Toyota,Harrier,2017,63000,2000,Petrol,Automatic,3800000
Toyota,Harrier,2017,62800,2000,Petrol,Automatic,3800000
Toyota,Harrier,2017,62000,1986,Petrol,Automatic,3800000
Toyota,Harrier,2017,61000,2000,Petrol,Automatic,4265000
Toyota,Harrier,2017,61000,2000,Petrol,Automatic,3795000
Toyota,Harrier,2017,60000,2000,Petrol,Automatic,4215000
Toyota,Harrier,2017,57000,1986,Petrol,Automatic,3600000
Toyota,Harrier,2017,56000,2000,Petrol,Automatic,4215000
Toyota,Harrier,2017,52000,2000,Petrol,Automatic,4000000
Toyota,Harrier,2017,42000,2000,Petrol,Automatic,3815000
Toyota,Harrier,2017,41000,2000,Petrol,Automatic,4215000
Toyota,Harrier,2017,41000,2000,Petrol,Automatic,3950000
Toyota,Harrier,2017,40000,2000,Petrol,Automatic,4215000
Toyota,Harrier,2017,38000,2000,Petrol,Automatic,4000000
Toyota,Harrier,2017,36000,2000,Petrol,Automatic,4065000
Toyota,Harrier,2017,29000,2000,Petrol,Automatic,3850000
Toyota,Harrier,2018,128000,2000,Petrol,Automatic,4300000
Toyota,Harrier,2020,764000,2000,Petrol,Automatic,7215000
Toyota,Harrier,2020,33000,1986,Petrol,Automatic,6950000
Toyota,Harrier,2014,107094,2000,Petrol,Automatic,2900000
Toyota,Harrier,2015,44774,1986,Petrol,Automatic,4230000
Toyota,Harrier,2016,84425,2000,Petrol,Automatic,4450000
Toyota,Harrier,2016,82028,2000,Petrol,Automatic,4500000
Toyota,Harrier,2016,81736,1986,Petrol,Automatic,4230000
Toyota,Harrier,2016,58092,2000,Petrol,Automatic,4230000
Toyota,Harrier,2017,65473,2000,Petrol,Automatic,4010000
Toyota,Harrier,2020,9885,1986,Petrol,Automatic,7730000
Toyota,Harrier,2018,7000,2000,Petrol,Automatic,5500000
Toyota,Harrier,2016,103000,2000,Petrol,Automatic,4515000
Toyota,Harrier,2016,99000,2000,Petrol,Automatic,3365000
Toyota,Harrier,2017,170000,2000,Petrol,Automatic,4415000
Toyota,Harrier,2017,73000,2000,Petrol,Automatic,4015000
Toyota,Harrier,2017,68000,2000,Petrol,Automatic,4265000
Toyota,Harrier,2014,60000,2500,Petrol,Automatic,2815000
Toyota,Harrier,2015,47000,2000,Petrol,Automatic,4010000
Toyota,Harrier,2015,41851,2493,Petrol,Automatic,4600000
Toyota,Harrier,2016,171000,2500,Petrol,Automatic,4215000
Toyota,Harrier,2016,106000,2500,Petrol,Automatic,3615000
Toyota,Harrier,2016,77746,2000,Petrol,Automatic,4660000
Toyota,Harrier,2016,58000,2000,Petrol,Automatic,3765000
Toyota,Hiace,1990,149821,2770,Diesel,Manual,345000
Toyota,Hiace,2006,480748,2500,Diesel,Manual,1000000
Toyota,Hiace,2010,533346,2000,Petrol,Manual,1100000
Toyota,Hiace,2007,562355,2500,Petrol,Automatic,900000
Toyota,Hiace,2007,320147,2000,Petrol,Automatic,800000
Toyota,Hiace,2007,182000,2000,Diesel,Automatic,865000
Toyota,Hiace,2008,202000,2800,Diesel,Automatic,1065000
Toyota,Hiace,2009,752905,1400,Petrol,Automatic,800000
Toyota,Hiace,2009,343471,2000,Petrol,Automatic,1150000
Toyota,Hiace,2010,901231,2000,Petrol,Automatic,1100000
Toyota,Hiace,2013,150000,2700,Petrol,Automatic,2700000
Toyota,Hiace,2014,289000,2800,Diesel,Automatic,1815000
Toyota,Hiace,2014,240000,2000,Diesel,Automatic,1815000
Toyota,Hiace,2014,205159,3000,Diesel,Automatic,2750000
Toyota,Hiace,2014,190000,2500,Diesel,Automatic,1315000
Toyota,Hiace,2014,134863,2980,Diesel,Automatic,2080000
Toyota,Hiace,2014,105000,2600,Diesel,Automatic,1985000
Toyota,Hiace,2014,103000,3000,Diesel,Automatic,2815000
Toyota,Hiace,2014,66600,3000,Diesel,Automatic,2450000
Toyota,Hiace,2015,200000,3000,Diesel,Automatic,2650000
Toyota,Hiace,2015,158000,2000,Diesel,Automatic,1850000
Toyota,Hiace,2015,142000,2500,Diesel,Automatic,3065000
Toyota,Hiace,2015,120296,2500,Diesel,Automatic,2650000
Toyota,Hiace,2015,115000,3000,Diesel,Automatic,3065000
Toyota,Hiace,2015,110300,2000,Petrol,Automatic,2500000
Toyota,Hiace,2015,102000,3000,Diesel,Automatic,3065000
Toyota,Hiace,2016,409000,2980,Diesel,Automatic,3115000
Toyota,Hiace,2016,291000,2982,Diesel,Automatic,3215000
Toyota,Hiace,2016,238000,2500,Diesel,Automatic,3515000
Toyota,Hiace,2016,204000,2500,Diesel,Automatic,3515000
Toyota,Hiace,2016,199000,3000,Diesel,Automatic,2665000
Toyota,Hiace,2016,153000,2500,Diesel,Automatic,3515000
Toyota,Hiace,2016,147000,2000,Diesel,Automatic,2815000
Toyota,Hiace,2016,144000,2500,Diesel,Automatic,2950000
Toyota,Hiace,2016,144000,2500,Diesel,Automatic,2950000
Toyota,Hiace,2016,143000,2000,Diesel,Automatic,3700000
Toyota,Hiace,2016,132000,2000,Diesel,Automatic,3800000
Toyota,Hiace,2016,125000,3000,Diesel,Automatic,2765000
Toyota,Hiace,2016,109981,2982,Diesel,Automatic,3500000
Toyota,Hiace,2016,105000,2800,Diesel,Automatic,2800000
Toyota,Hiace,2016,98000,2000,Diesel,Automatic,3550000
Toyota,Hiace,2017,253000,2500,Diesel,Automatic,4665000
Toyota,Hiace,2017,90000,3000,Diesel,Automatic,3750000
Toyota,Hiace,2016,71000,3000,Diesel,Automatic,6015000
Toyota,Hiace,2012,239000,2000,Diesel,Automatic,3415000
Toyota,Hiace,2012,148151,3000,Diesel,Automatic,2910000
Toyota,Hiace,2016,138330,2000,Petrol,Automatic,3010000
Toyota,Hilux,2010,589091,2500,Diesel,Manual,1500000
Toyota,Hilux,2010,271766,2500,Petrol,Manual,1400000
Toyota,Hilux,2007,142000,2500,Diesel,Automatic,1575000
Toyota,Hilux,2007,41000,2800,Diesel,Automatic,6200000
Toyota,Hilux,2012,112000,3000,Diesel,Automatic,2600000
Toyota,Hilux,2013,111000,2700,Diesel,Automatic,3215000
Toyota,Hilux,2013,88780,3000,Diesel,Automatic,3900000
Toyota,Hilux,2014,141000,2494,Diesel,Automatic,2150000
Toyota,Hilux,2014,129498,3000,Diesel,Automatic,3750000
Toyota,Hilux,2014,89200,3000,Diesel,Automatic,4000000
Toyota,Hilux,2015,139000,2500,Diesel,Automatic,3600000
Toyota,Hilux,2015,123000,3000,Diesel,Automatic,4710000
Toyota,Hilux,2015,112000,3000,Diesel,Automatic,4700000
Toyota,Hilux,2015,100000,2500,Diesel,Automatic,3200000
Toyota,Hilux,2015,82715,2500,Diesel,Automatic,2400000
Toyota,Hilux,2015,38000,2700,Diesel,Automatic,6015000
Toyota,Hilux,2016,368000,2400,Diesel,Automatic,2850000
Toyota,Hilux,2016,173000,2400,Diesel,Automatic,4100000
Toyota,Hilux,2016,155000,2500,Diesel,Automatic,1415000
Toyota,Hilux,2016,114000,2400,Diesel,Automatic,4915000
Toyota,Hilux,2016,103000,2494,Diesel,Automatic,3365000
Toyota,Hilux,2016,98000,2400,Diesel,Automatic,4000000
Toyota,Hilux,2016,95000,2393,Diesel,Automatic,3515000
Toyota,Hilux,2016,88000,2800,Diesel,Automatic,5900000
Toyota,Hilux,2016,76000,3000,Diesel,Automatic,4515000
Toyota,Hilux,2016,61000,2800,Diesel,Automatic,5915000
Toyota,Hilux,2016,51000,2500,Diesel,Automatic,5515000
Toyota,Hilux,2016,36000,2755,Diesel,Automatic,4115000
Toyota,Hilux,2016,34000,2000,Diesel,Automatic,5515000
Toyota,Hilux,2016,3974,2755,Diesel,Automatic,3800000
Toyota,Hilux,2017,86000,2800,Diesel,Automatic,5815000
Toyota,Hilux,2018,72000,2400,Diesel,Automatic,5815000
Toyota,Hilux,2018,63072,2800,Diesel,Automatic,6200000
Toyota,Hilux,2018,41000,2400,Diesel,Automatic,5900000
Toyota,Hilux,2019,139000,2500,Diesel,Automatic,4500000
Toyota,Hilux,2018,43253,2400,Diesel,Automatic,6650000
Toyota,Hilux Revo,2016,59492,2400,Diesel,Manual,3390000
Toyota,Hilux Revo,2016,65671,2393,Diesel,Manual,3300000
Toyota,Hilux Revo,1999,246000,2800,Diesel,Automatic,3800000
Toyota,Hilux Revo,2012,52000,2800,Diesel,Automatic,3715000
Toyota,Hilux Revo,2016,75000,2700,Diesel,Automatic,4615000
Toyota,Hilux Revo,2016,60000,2800,Diesel,Automatic,6515000
Toyota,Hilux Revo,2016,60000,2800,Diesel,Automatic,6300000
Toyota,Hilux Revo,2016,59000,2800,Diesel,Automatic,5900000
Toyota,Hilux Revo,2016,59000,2700,Diesel,Automatic,6615000
Toyota,Hilux Revo,2016,57000,2800,Diesel,Automatic,6200000
Toyota,Hilux Revo,2016,51000,2800,Diesel,Automatic,4800000
Toyota,Hilux Revo,2016,45000,2800,Diesel,Automatic,6165000
Toyota,Hilux Revo,2016,20000,2500,Diesel,Automatic,6500000
Toyota,Hilux Revo,2018,32000,2400,Diesel,Automatic,5615000
Toyota,Hilux vigo,2015,96500,3000,Diesel,Manual,4200000
Toyota,Hilux vigo,2015,96157,3000,Diesel,Manual,4200000
Toyota,Hilux vigo,2014,116000,2500,Diesel,Automatic,2215000
Toyota,Hilux vigo,2015,135000,2800,Diesel,Automatic,3015000
Toyota,Ipsum,2007,352699,2400,Petrol,Automatic,500000
Toyota,Ipsum,2007,196652,2400,Petrol,Automatic,390000
Toyota,Ipsum,2007,170000,2380,Petrol,Automatic,710000
Toyota,Isis,2004,256164,1800,Petrol,Automatic,450000
Toyota,Isis,2005,319072,1800,Petrol,Automatic,430000
Toyota,Isis,2008,362111,2000,Petrol,Automatic,680000
Toyota,Isis,2009,130347,2000,Petrol,Automatic,690000
Toyota,Isis,2010,171711,2000,Petrol,Automatic,800000
Toyota,Isis,2011,154000,1800,Petrol,Automatic,875000
Toyota,Isis,2011,124668,1800,Petrol,Automatic,770000
Toyota,Isis,2012,143000,1800,Petrol,Automatic,645000
Toyota,Isis,2012,131708,1790,Petrol,Automatic,900000
Toyota,Isis,2013,137000,1800,Petrol,Automatic,1050000
Toyota,Isis,2014,115000,1800,Petrol,Automatic,1395000
Toyota,Isis,2014,94000,1800,Petrol,Automatic,1405000
Toyota,Isis,2016,189000,1800,Petrol,Automatic,865000
Toyota,Isis,2016,119000,1800,Petrol,Automatic,1765000
Toyota,Isis,2016,63000,1500,Petrol,Automatic,1665000
Toyota,Isis,2016,39000,1800,Petrol,Automatic,1815000
Toyota,Isis,2016,31542,2000,Petrol,Automatic,2100000
Toyota,Ist,2007,100000,1300,Petrol,Automatic,630000
Toyota,Kluger,2003,357306,2400,Petrol,Automatic,700000
Toyota,Kluger,2004,187000,3000,Diesel,Automatic,815000
Toyota,Kluger,2006,162038,2360,Petrol,Automatic,840000
Toyota,Kluger,2006,120000,2400,Petrol,Automatic,1000000
Toyota,Kluger,2017,571000,2000,Petrol,Automatic,5215000
Toyota,Land Cruiser Prado,2003,422964,3000,Diesel,Manual,1650000
Toyota,Land Cruiser Prado,2006,265153,2700,Petrol,Manual,1950000
Toyota,Land Cruiser Prado,1995,332693,3000,Diesel,Automatic,1250000
Toyota,Land Cruiser Prado,1999,786543,3000,Diesel,Automatic,850000
Toyota,Land Cruiser Prado,2002,194926,3400,Petrol,Automatic,1250000
Toyota,Land Cruiser Prado,2004,560000,2700,Petrol,Automatic,1150000
Toyota,Land Cruiser Prado,2004,185417,2700,Petrol,Automatic,1400000
Toyota,Land Cruiser Prado,2007,214362,2980,Diesel,Automatic,1800000
Toyota,Land Cruiser Prado,2007,73461,3000,Diesel,Automatic,1800000
Toyota,Land Cruiser Prado,2010,142000,2700,Petrol,Automatic,3300000
Toyota,Land Cruiser Prado,2012,184138,2754,Petrol,Automatic,4000000
Toyota,Land Cruiser Prado,2012,147000,2690,Petrol,Automatic,3200000
Toyota,Land Cruiser Prado,2012,100484,3955,Petrol,Automatic,3600000
Toyota,Land Cruiser Prado,2014,112700,2690,Petrol,Automatic,4400000
Toyota,Land Cruiser Prado,2014,59800,2700,Petrol,Automatic,5700000
Toyota,Land Cruiser Prado,2015,98000,2700,Petrol,Automatic,4800000
Toyota,Land Cruiser Prado,2015,72593,2754,Diesel,Automatic,6500000
Toyota,Land Cruiser Prado,2015,65000,2700,Petrol,Automatic,5900000
Toyota,Land Cruiser Prado,2015,54044,2800,Diesel,Automatic,6900000
Toyota,Land Cruiser Prado,2015,43974,2700,Petrol,Automatic,5700000
Toyota,Land Cruiser Prado,2015,30000,2800,Diesel,Automatic,5900000
Toyota,Land Cruiser Prado,2016,141373,2800,Diesel,Automatic,6200000
Toyota,Land Cruiser Prado,2016,110922,2800,Diesel,Automatic,5999000
Toyota,Land Cruiser Prado,2016,92000,2800,Diesel,Automatic,6950000
Toyota,Land Cruiser Prado,2016,65000,2800,Diesel,Automatic,6850000
Toyota,Land Cruiser Prado,2016,61000,2693,Petrol,Automatic,5500000
Toyota,Land Cruiser Prado,2016,41517,2799,Diesel,Automatic,6200000
Toyota,Land Cruiser Prado,2016,26000,2700,Petrol,Automatic,3947250
Toyota,Land Cruiser Prado,2017,118895,2700,Petrol,Automatic,4980000
Toyota,Land Cruiser Prado,2017,97366,2790,Diesel,Automatic,5749999
Toyota,Land Cruiser Prado,2017,83728,2800,Diesel,Automatic,7350000
Toyota,Land Cruiser Prado,2017,77000,2700,Petrol,Automatic,6650000
Toyota,Land Cruiser Prado,2017,72066,2750,Diesel,Automatic,5995000
Toyota,Land Cruiser Prado,2017,71000,2700,Petrol,Automatic,6950000
Toyota,Land Cruiser Prado,2017,71000,2700,Petrol,Automatic,6680000
Toyota,Land Cruiser Prado,2017,61000,2700,Petrol,Automatic,6550000
Toyota,Land Cruiser Prado,2017,33990,2700,Petrol,Automatic,6400000
Toyota,Land Cruiser Prado,2017,17000,2800,Diesel,Automatic,7900000
Toyota,Land Cruiser Prado,2018,83894,2800,Diesel,Automatic,9500000
Toyota,Land Cruiser Prado,2018,67500,2800,Diesel,Automatic,8100000
Toyota,Land Cruiser Prado,2018,37120,2700,Petrol,Automatic,7200000
Toyota,Land Cruiser Prado,2018,29500,2700,Petrol,Automatic,7350000
Toyota,Land Cruiser Prado,2018,29317,2700,Petrol,Automatic,6800000
Toyota,Land Cruiser Prado,2019,10151,2700,Petrol,Automatic,7800000
Toyota,Land Cruiser Prado,2016,18000,27000,Petrol,Automatic,7350000
Toyota,Land Cruiser Prado,2017,92000,2700,Petrol,Automatic,6500000
Toyota,Land Cruiser Prado,2015,76000,2700,Petrol,Automatic,5815000
Toyota,Land Cruiser Prado,2015,163000,2700,Petrol,Automatic,7815000
Toyota,Land Cruiser Prado,2005,203000,4000,Petrol,Automatic,2015000
Toyota,Land Cruiser Prado,2006,249000,3500,Petrol,Automatic,2215000
Toyota,Land Cruiser Prado,2015,72000,2700,Petrol,Automatic,4915000
Toyota,Land Cruiser Prado,2015,55368,2754,Diesel,Automatic,6850000
Toyota,Land Cruiser Prado,2016,87000,2800,Diesel,Automatic,6715000
Toyota,Land Cruiser Prado,2016,84988,2754,Diesel,Automatic,6890000
Toyota,Land Cruiser Prado,2016,73113,2693,Petrol,Automatic,5800000
Toyota,Land Cruiser Prado,2016,67932,2754,Diesel,Automatic,6850000
Toyota,Land Cruiser Prado,2016,61939,2754,Diesel,Automatic,7730000
Toyota,Land Cruiser Prado,2016,56698,2800,Diesel,Automatic,6850000
Toyota,Land Cruiser Prado,2016,49497,2754,Diesel,Automatic,7550000
Toyota,Land Cruiser Prado,2016,48732,2754,Diesel,Automatic,6850000
Toyota,Land Cruiser Prado,2016,41988,2800,Diesel,Automatic,6850000
Toyota,Land Cruiser Prado,2016,40170,2754,Diesel,Automatic,7980000
Toyota,Land Cruiser Prado,2016,32593,2693,Petrol,Automatic,6550000
Toyota,Land Cruiser Prado,2017,88563,2693,Petrol,Automatic,7410000
Toyota,Land Cruiser Prado,2017,72338,2700,Petrol,Automatic,6850000
Toyota,Land Cruiser Prado,2017,54237,2693,Diesel,Automatic,9380000
Toyota,Land Cruiser Prado,2017,50453,2693,Petrol,Automatic,7650000
Toyota,Land Cruiser Prado,2017,50179,2754,Diesel,Automatic,9380000
Toyota,Land Cruiser Prado,2017,35256,2754,Diesel,Automatic,8890000
Toyota,Land Cruiser Prado,2017,27208,2800,Diesel,Automatic,9980000
Toyota,Land Cruiser Prado,2018,67000,2700,Petrol,Automatic,6015000
Toyota,Land Cruiser Prado,2018,60727,2754,Diesel,Automatic,8290000
Toyota,Land Cruiser Prado,2018,50841,2700,Petrol,Automatic,7620000
Toyota,Land Cruiser Prado,2019,19141,2800,Diesel,Automatic,10450000
Toyota,Land Cruiser Prado,2020,15124,2754,Diesel,Automatic,10200000
Toyota,Land Cruiser Prado,2021,21679,2800,Diesel,Automatic,11250000
Toyota,Land Cruiser Prado,2021,10108,2754,Diesel,Automatic,11350000
Toyota,Land Cruiser Prado,2021,9987,2800,Diesel,Automatic,12200000
Toyota,Land Cruiser Prado,2022,52000,2700,Petrol,Automatic,11115000
Toyota,Land Cruiser Prado,2022,239,2700,Petrol,Automatic,10260000
Toyota,Land Cruiser Prado,2023,54,2754,Diesel,Automatic,13800000
Toyota,Land Cruiser V8,1992,471000,4164,Diesel,Manual,1800000
Toyota,Land Cruiser V8,2016,146245,4200,Diesel,Manual,8200000
Toyota,Land Cruiser V8,1996,314655,4200,Diesel,Automatic,3000000
Toyota,Land Cruiser V8,1998,467987,3000,Diesel,Automatic,1000000
Toyota,Land Cruiser V8,2000,144267,4200,Diesel,Automatic,3000000
Toyota,Land Cruiser V8,2000,150,4200,Petrol,Automatic,2000000
Toyota,Land Cruiser V8,2005,180000,4700,Petrol,Automatic,3050000
Toyota,Land Cruiser V8,2006,177853,3000,Diesel,Automatic,1000000
Toyota,Land Cruiser V8,2007,116840,4700,Petrol,Automatic,4450000
Toyota,Land Cruiser V8,2008,120000,4500,Diesel,Automatic,5200000
Toyota,Land Cruiser V8,2012,70000,4600,Petrol,Automatic,7000000
Toyota,Land Cruiser V8,2014,200000,4200,Diesel,Automatic,3100000
Toyota,Land Cruiser V8,2014,134000,3000,Diesel,Automatic,6915000
Toyota,Land Cruiser V8,2014,77275,4600,Petrol,Automatic,8400000
Toyota,Land Cruiser V8,2015,220000,4200,Diesel,Automatic,3450000
Toyota,Land Cruiser V8,2015,29000,4600,Petrol,Automatic,9500000
Toyota,Land Cruiser V8,2015,16000,4600,Petrol,Automatic,10000000
Toyota,Land Cruiser V8,2016,45373,4600,Petrol,Automatic,11800000
Toyota,Land Cruiser V8,2016,11000,3500,Diesel,Automatic,6715000
Toyota,Land Cruiser V8,2017,88000,4600,Petrol,Automatic,11300000
Toyota,Land Cruiser V8,2018,78000,4600,Petrol,Automatic,12800000
Toyota,Land Cruiser V8,2014,135000,3300,Diesel,Automatic,6815000
Toyota,Land Cruiser V8,2014,104000,4500,Diesel,Automatic,9015000
Toyota,Land Cruiser V8,2008,179000,4600,Diesel,Automatic,4515000
Toyota,Land Cruiser V8,2016,101000,4600,Diesel,Automatic,10215000
Toyota,Land Cruiser V8,2016,79858,4600,Petrol,Automatic,10678000
Toyota,Land Cruiser V8,2016,77201,4600,Petrol,Automatic,8000000
Toyota,Land Cruiser V8,2017,81600,4600,Petrol,Automatic,11105000
Toyota,Landcruiser  V8,2008,21000,4600,Diesel,Automatic,10015000
Toyota,Landcruiser  V8,2010,252000,3500,Diesel,Automatic,2600000
Toyota,Landcruiser  V8,2012,152000,4600,Diesel,Automatic,5515000
Toyota,Landcruiser  V8,2012,99000,4600,Diesel,Automatic,6515000
Toyota,Landcruiser  V8,2013,86000,4600,Diesel,Automatic,7000000
Toyota,Landcruiser  V8,2014,82000,4600,Diesel,Automatic,8800000
Toyota,Landcruiser  V8,2015,61000,4500,Diesel,Automatic,7800000
Toyota,Landcruiser  V8,2015,38000,4600,Diesel,Automatic,9815000
Toyota,Landcruiser  V8,2016,113000,4600,Diesel,Automatic,11015000
Toyota,Landcruiser  V8,2016,65000,3500,Diesel,Automatic,11500000
Toyota,Landcruiser  V8,2017,36000,4600,Diesel,Automatic,12015000
Toyota,Landcruiser Prado,2007,150000,2700,Petrol,Automatic,2480000
Toyota,Landcruiser Prado,2010,120000,2700,Petrol,Automatic,2850000
Toyota,Landcruiser Prado,2012,109000,2800,Diesel,Automatic,4700000
Toyota,Landcruiser Prado,2015,69000,2800,Diesel,Automatic,6815000
Toyota,Landcruiser Prado,2016,91000,3500,Petrol,Automatic,6515000
Toyota,Landcruiser Prado,2016,54000,2800,Diesel,Automatic,7215000
Toyota,Landcruiser Prado,2016,48000,3000,Diesel,Automatic,6900000
Toyota,Landcruiser Prado,2017,79000,2800,Diesel,Automatic,9010000
Toyota,Landcruiser Prado,2018,57000,3000,Diesel,Automatic,9400000
Toyota,Landcruiser Prado,2018,56000,2700,Diesel,Automatic,6015000
Toyota,Landcruiser prado TX,2006,186000,2700,Petrol,Automatic,1765000
Toyota,Landcruiser prado TX,2006,120000,2700,Petrol,Automatic,3515000
Toyota,Landcruiser prado TX,2007,247000,2700,Petrol,Automatic,1815000
Toyota,Landcruiser prado TX,2009,149000,2700,Petrol,Automatic,3415000
Toyota,Landcruiser prado TX,2011,196000,2800,Diesel,Automatic,7815000
Toyota,Landcruiser prado TX,2012,221000,2700,Petrol,Automatic,3500000
Toyota,Landcruiser prado TX,2012,150000,2700,Petrol,Automatic,3800000
Toyota,Landcruiser prado TX,2014,199000,2700,Petrol,Automatic,4515000
Toyota,Landcruiser prado TX,2014,148000,2700,Petrol,Automatic,4615000
Toyota,Landcruiser prado TX,2014,133000,2700,Petrol,Automatic,5015000
Toyota,Landcruiser prado TX,2014,41000,2700,Petrol,Automatic,4650000
Toyota,Landcruiser prado TX,2015,117000,2800,Diesel,Automatic,6500000
Toyota,Landcruiser prado TX,2015,110000,2800,Diesel,Automatic,6000000
Toyota,Landcruiser prado TX,2015,104000,2700,Petrol,Automatic,7015000
Toyota,Landcruiser prado TX,2015,104000,2700,Petrol,Automatic,6015000
Toyota,Landcruiser prado TX,2015,98000,2800,Petrol,Automatic,6330000
Toyota,Landcruiser prado TX,2015,96000,2800,Diesel,Automatic,6800000
Toyota,Landcruiser prado TX,2015,88000,2700,Petrol,Automatic,7315000
Toyota,Landcruiser prado TX,2015,86000,2800,Diesel,Automatic,6500000
Toyota,Landcruiser prado TX,2015,83000,2700,Petrol,Automatic,5115000
Toyota,Landcruiser prado TX,2015,79000,2700,Petrol,Automatic,6415000
Toyota,Landcruiser prado TX,2015,54000,2800,Diesel,Automatic,6615000
Toyota,Landcruiser prado TX,2016,871000,2800,Diesel,Automatic,7150000
Toyota,Landcruiser prado TX,2016,762000,2800,Diesel,Automatic,7500000
Toyota,Landcruiser prado TX,2016,177000,2800,Diesel,Automatic,6800000
