Make,Model,Mileage,Engine_Size,Fuel_Type,Transmission,Age,Price
Toyota,Harrier,297236,2400,Petrol,Automatic,14,1500000
Toyota,Harrier,145000,2400,Petrol,Automatic,17,1465000
Toyota,Harrier,133000,2400,Petrol,Automatic,15,1465000
Toyota,Harrier,271822,2360,Petrol,Automatic,19,1400000
Toyota,Harrier,149000,2400,Petrol,Automatic,17,1115000
Toyota,Harrier,172056,2400,Petrol,Automatic,16,1100000
Toyota,Harrier,209770,2400,Petrol,Automatic,16,1000000
Toyota,Harrier,100000,2400,Petrol,Automatic,20,995000
Toyota,Harrier,207000,2400,Petrol,Automatic,17,990000
Toyota,Harrier,100000,2400,Petrol,Automatic,12,900000
Toyota,Harrier,129733,2400,Petrol,Automatic,20,890000
Toyota,Harrier,149821,2400,Petrol,Automatic,25,650000
Toyota,Harrier,175319,3000,Petrol,Automatic,24,550000
Toyota,Harrier,252336,3000,Petrol,Automatic,23,550000
Toyota,Harrier,227625,2200,Petrol,Automatic,25,550000
Toyota,Hiace,71000,3000,Diesel,Automatic,8,6015000
Toyota,Hiace,253000,2500,Diesel,Automatic,7,4665000
Toyota,Hiace,132000,2000,Diesel,Automatic,8,3800000
Toyota,Hiace,90000,3000,Diesel,Automatic,7,3750000
Toyota,Hiace,143000,2000,Diesel,Automatic,8,3700000
Toyota,Hiace,98000,2000,Diesel,Automatic,8,3550000
Toyota,Hiace,238000,2500,Diesel,Automatic,8,3515000
Toyota,Hiace,204000,2500,Diesel,Automatic,8,3515000
Toyota,Hiace,153000,2500,Diesel,Automatic,8,3515000
Toyota,Hiace,109981,2982,Diesel,Automatic,8,3500000
Toyota,Hiace,239000,2000,Diesel,Automatic,12,3415000
Toyota,Hiace,291000,2982,Diesel,Automatic,8,3215000
Toyota,Hiace,409000,2980,Diesel,Automatic,8,3115000
Toyota,Hiace,115000,3000,Diesel,Automatic,9,3065000
Toyota,Hiace,102000,3000,Diesel,Automatic,9,3065000
Toyota,Hiace,142000,2500,Diesel,Automatic,9,3065000
Toyota,Hiace,138330,2000,Petrol,Automatic,8,3010000
Toyota,Hiace,144000,2500,Diesel,Automatic,8,2950000
Toyota,Hiace,148151,3000,Diesel,Automatic,12,2910000
Toyota,Hiace,103000,3000,Diesel,Automatic,10,2815000
Toyota,Hiace,147000,2000,Diesel,Automatic,8,2815000
Toyota,Hiace,105000,2800,Diesel,Automatic,8,2800000
Toyota,Hiace,125000,3000,Diesel,Automatic,8,2765000
Toyota,Hiace,205159,3000,Diesel,Automatic,10,2750000
Toyota,Hiace,150000,2700,Petrol,Automatic,11,2700000
Toyota,Hiace,199000,3000,Diesel,Automatic,8,2665000
Toyota,Hiace,200000,3000,Diesel,Automatic,9,2650000
Toyota,Hiace,120296,2500,Diesel,Automatic,9,2650000
Toyota,Hiace,110300,2000,Petrol,Automatic,9,2500000
Toyota,Hiace,66600,3000,Diesel,Automatic,10,2450000
Toyota,Hiace,134863,2980,Diesel,Automatic,10,2080000
Toyota,Hiace,105000,2600,Diesel,Automatic,10,1985000
Toyota,Hiace,158000,2000,Diesel,Automatic,9,1850000
Toyota,Hiace,289000,2800,Diesel,Automatic,10,1815000
Toyota,Hiace,240000,2000,Diesel,Automatic,10,1815000
Toyota,Hiace,190000,2500,Diesel,Automatic,10,1315000
Toyota,Hiace,343471,2000,Petrol,Automatic,15,1150000
Toyota,Hiace,533346,2000,Petrol,Manual,14,1100000
Toyota,Hiace,901231,2000,Petrol,Automatic,14,1100000
Toyota,Hiace,202000,2800,Diesel,Automatic,16,1065000
Toyota,Hiace,480748,2500,Diesel,Manual,18,1000000
Toyota,Hiace,562355,2500,Petrol,Automatic,17,900000
Toyota,Hiace,182000,2000,Diesel,Automatic,17,865000
Toyota,Hiace,320147,2000,Petrol,Automatic,17,800000
Toyota,Hiace,752905,1400,Petrol,Automatic,15,800000
Toyota,Hiace,149821,2770,Diesel,Manual,34,345000
Toyota,Hilux,43253,2400,Diesel,Automatic,6,6650000
Toyota,Hilux,63072,2800,Diesel,Automatic,6,6200000
Toyota,Hilux,41000,2800,Diesel,Automatic,17,6200000
Toyota,Hilux,38000,2700,Diesel,Automatic,9,6015000
Toyota,Hilux,61000,2800,Diesel,Automatic,8,5915000
Toyota,Hilux,88000,2800,Diesel,Automatic,8,5900000
Toyota,Hilux,41000,2400,Diesel,Automatic,6,5900000
Toyota,Hilux,86000,2800,Diesel,Automatic,7,5815000
Toyota,Hilux,72000,2400,Diesel,Automatic,6,5815000
Toyota,Hilux,51000,2500,Diesel,Automatic,8,5515000
Toyota,Hilux,34000,2000,Diesel,Automatic,8,5515000
Toyota,Hilux,114000,2400,Diesel,Automatic,8,4915000
Toyota,Hilux,123000,3000,Diesel,Automatic,9,4710000
Toyota,Hilux,112000,3000,Diesel,Automatic,9,4700000
Toyota,Hilux,76000,3000,Diesel,Automatic,8,4515000
Toyota,Hilux,139000,2500,Diesel,Automatic,5,4500000
Toyota,Hilux,36000,2755,Diesel,Automatic,8,4115000
Toyota,Hilux,173000,2400,Diesel,Automatic,8,4100000
Toyota,Hilux,89200,3000,Diesel,Automatic,10,4000000
Toyota,Hilux,98000,2400,Diesel,Automatic,8,4000000
Toyota,Hilux,88780,3000,Diesel,Automatic,11,3900000
Toyota,Hilux,3974,2755,Diesel,Automatic,8,3800000
Toyota,Hilux,129498,3000,Diesel,Automatic,10,3750000
Toyota,Hilux,139000,2500,Diesel,Automatic,9,3600000
Toyota,Hilux,95000,2393,Diesel,Automatic,8,3515000
Toyota,Hilux,103000,2494,Diesel,Automatic,8,3365000
Toyota,Hilux,111000,2700,Diesel,Automatic,11,3215000
Toyota,Hilux,100000,2500,Diesel,Automatic,9,3200000
Toyota,Hilux,368000,2400,Diesel,Automatic,8,2850000
Toyota,Hilux,112000,3000,Diesel,Automatic,12,2600000
Toyota,Hilux,82715,2500,Diesel,Automatic,9,2400000
Toyota,Hilux,141000,2494,Diesel,Automatic,10,2150000
Toyota,Hilux,142000,2500,Diesel,Automatic,17,1575000
Toyota,Hilux,589091,2500,Diesel,Manual,14,1500000
Toyota,Hilux,155000,2500,Diesel,Automatic,8,1415000
Toyota,Hilux,271766,2500,Petrol,Manual,14,1400000
Toyota,Hilux Revo,59000,2700,Diesel,Automatic,8,6615000
Toyota,Hilux Revo,60000,2800,Diesel,Automatic,8,6515000
Toyota,Hilux Revo,20000,2500,Diesel,Automatic,8,6500000
Toyota,Hilux Revo,60000,2800,Diesel,Automatic,8,6300000
Toyota,Hilux Revo,57000,2800,Diesel,Automatic,8,6200000
Toyota,Hilux Revo,45000,2800,Diesel,Automatic,8,6165000
Toyota,Hilux Revo,59000,2800,Diesel,Automatic,8,5900000
Toyota,Hilux Revo,32000,2400,Diesel,Automatic,6,5615000
Toyota,Hilux Revo,51000,2800,Diesel,Automatic,8,4800000
Toyota,Hilux Revo,75000,2700,Diesel,Automatic,8,4615000
Toyota,Hilux Revo,246000,2800,Diesel,Automatic,25,3800000
Toyota,Hilux Revo,52000,2800,Diesel,Automatic,12,3715000
Toyota,Hilux Revo,59492,2400,Diesel,Manual,8,3390000
Toyota,Hilux Revo,65671,2393,Diesel,Manual,8,3300000
Toyota,Hilux vigo,96500,3000,Diesel,Manual,9,4200000
Toyota,Hilux vigo,96157,3000,Diesel,Manual,9,4200000
Toyota,Hilux vigo,135000,2800,Diesel,Automatic,9,3015000
Toyota,Hilux vigo,116000,2500,Diesel,Automatic,10,2215000
Toyota,Ipsum,170000,2380,Petrol,Automatic,17,710000
Toyota,Ipsum,352699,2400,Petrol,Automatic,17,500000
Toyota,Ipsum,196652,2400,Petrol,Automatic,17,390000
Toyota,Isis,31542,2000,Petrol,Automatic,8,2100000
Toyota,Isis,39000,1800,Petrol,Automatic,8,1815000
Toyota,Isis,119000,1800,Petrol,Automatic,8,1765000
Toyota,Isis,63000,1500,Petrol,Automatic,8,1665000
Toyota,Isis,94000,1800,Petrol,Automatic,10,1405000
Toyota,Isis,115000,1800,Petrol,Automatic,10,1395000
Toyota,Isis,137000,1800,Petrol,Automatic,11,1050000
Toyota,Isis,131708,1790,Petrol,Automatic,12,900000
Toyota,Isis,154000,1800,Petrol,Automatic,13,875000
Toyota,Isis,189000,1800,Petrol,Automatic,8,865000
Toyota,Isis,171711,2000,Petrol,Automatic,14,800000
Toyota,Isis,124668,1800,Petrol,Automatic,13,770000
Toyota,Isis,130347,2000,Petrol,Automatic,15,690000
Toyota,Isis,362111,2000,Petrol,Automatic,16,680000
Toyota,Isis,143000,1800,Petrol,Automatic,12,645000
Toyota,Isis,256164,1800,Petrol,Automatic,20,450000
Toyota,Isis,319072,1800,Petrol,Automatic,19,430000
Toyota,Ist,100000,1300,Petrol,Automatic,17,630000
Toyota,Kluger,571000,2000,Petrol,Automatic,7,5215000
Toyota,Kluger,120000,2400,Petrol,Automatic,18,1000000
Toyota,Kluger,162038,2360,Petrol,Automatic,18,840000
Toyota,Kluger,187000,3000,Diesel,Automatic,20,815000
Toyota,Kluger,357306,2400,Petrol,Automatic,21,700000
Toyota,Land Cruiser Prado,54,2754,Diesel,Automatic,1,13800000
Toyota,Land Cruiser Prado,9987,2800,Diesel,Automatic,3,12200000
Toyota,Land Cruiser Prado,10108,2754,Diesel,Automatic,3,11350000
Toyota,Land Cruiser Prado,21679,2800,Diesel,Automatic,3,11250000
Toyota,Land Cruiser Prado,52000,2700,Petrol,Automatic,2,11115000
Toyota,Land Cruiser Prado,19141,2800,Diesel,Automatic,5,10450000
Toyota,Land Cruiser Prado,239,2700,Petrol,Automatic,2,10260000
Toyota,Land Cruiser Prado,15124,2754,Diesel,Automatic,4,10200000
Toyota,Land Cruiser Prado,27208,2800,Diesel,Automatic,7,9980000
Toyota,Land Cruiser Prado,83894,2800,Diesel,Automatic,6,9500000
Toyota,Land Cruiser Prado,50179,2754,Diesel,Automatic,7,9380000
Toyota,Land Cruiser Prado,54237,2693,Diesel,Automatic,7,9380000
Toyota,Land Cruiser Prado,35256,2754,Diesel,Automatic,7,8890000
Toyota,Land Cruiser Prado,60727,2754,Diesel,Automatic,6,8290000
Toyota,Land Cruiser Prado,67500,2800,Diesel,Automatic,6,8100000
Toyota,Land Cruiser Prado,40170,2754,Diesel,Automatic,8,7980000
Toyota,Land Cruiser Prado,17000,2800,Diesel,Automatic,7,7900000
Toyota,Land Cruiser Prado,163000,2700,Petrol,Automatic,9,7815000
Toyota,Land Cruiser Prado,10151,2700,Petrol,Automatic,5,7800000
Toyota,Land Cruiser Prado,61939,2754,Diesel,Automatic,8,7730000
Toyota,Land Cruiser Prado,50453,2693,Petrol,Automatic,7,7650000
Toyota,Land Cruiser Prado,50841,2700,Petrol,Automatic,6,7620000
Toyota,Land Cruiser Prado,49497,2754,Diesel,Automatic,8,7550000
Toyota,Land Cruiser Prado,88563,2693,Petrol,Automatic,7,7410000
Toyota,Land Cruiser Prado,18000,27000,Petrol,Automatic,8,7350000
Toyota,Land Cruiser Prado,83728,2800,Diesel,Automatic,7,7350000
Toyota,Land Cruiser Prado,29500,2700,Petrol,Automatic,6,7350000
Toyota,Land Cruiser Prado,37120,2700,Petrol,Automatic,6,7200000
Toyota,Land Cruiser Prado,92000,2800,Diesel,Automatic,8,6950000
Toyota,Land Cruiser Prado,71000,2700,Petrol,Automatic,7,6950000
Toyota,Land Cruiser Prado,54044,2800,Diesel,Automatic,9,6900000
Toyota,Land Cruiser Prado,84988,2754,Diesel,Automatic,8,6890000
Toyota,Land Cruiser Prado,65000,2800,Diesel,Automatic,8,6850000
Toyota,Land Cruiser Prado,56698,2800,Diesel,Automatic,8,6850000
Toyota,Land Cruiser Prado,41988,2800,Diesel,Automatic,8,6850000
Toyota,Land Cruiser Prado,55368,2754,Diesel,Automatic,9,6850000
Toyota,Land Cruiser Prado,67932,2754,Diesel,Automatic,8,6850000
Toyota,Land Cruiser Prado,48732,2754,Diesel,Automatic,8,6850000
Toyota,Land Cruiser Prado,72338,2700,Petrol,Automatic,7,6850000
Toyota,Land Cruiser Prado,29317,2700,Petrol,Automatic,6,6800000
Toyota,Land Cruiser Prado,87000,2800,Diesel,Automatic,8,6715000
Toyota,Land Cruiser Prado,71000,2700,Petrol,Automatic,7,6680000
Toyota,Land Cruiser Prado,77000,2700,Petrol,Automatic,7,6650000
Toyota,Land Cruiser Prado,61000,2700,Petrol,Automatic,7,6550000
Toyota,Land Cruiser Prado,32593,2693,Petrol,Automatic,8,6550000
Toyota,Land Cruiser Prado,72593,2754,Diesel,Automatic,9,6500000
Toyota,Land Cruiser Prado,92000,2700,Petrol,Automatic,7,6500000
Toyota,Land Cruiser Prado,33990,2700,Petrol,Automatic,7,6400000
Toyota,Land Cruiser Prado,141373,2800,Diesel,Automatic,8,6200000
Toyota,Land Cruiser Prado,41517,2799,Diesel,Automatic,8,6200000
Toyota,Land Cruiser Prado,67000,2700,Petrol,Automatic,6,6015000
Toyota,Land Cruiser Prado,110922,2800,Diesel,Automatic,8,5999000
Toyota,Land Cruiser Prado,72066,2750,Diesel,Automatic,7,5995000
Toyota,Land Cruiser Prado,30000,2800,Diesel,Automatic,9,5900000
Toyota,Land Cruiser Prado,65000,2700,Petrol,Automatic,9,5900000
Toyota,Land Cruiser Prado,76000,2700,Petrol,Automatic,9,5815000
Toyota,Land Cruiser Prado,73113,2693,Petrol,Automatic,8,5800000
Toyota,Land Cruiser Prado,97366,2790,Diesel,Automatic,7,5749999
Toyota,Land Cruiser Prado,59800,2700,Petrol,Automatic,10,5700000
Toyota,Land Cruiser Prado,43974,2700,Petrol,Automatic,9,5700000
Toyota,Land Cruiser Prado,61000,2693,Petrol,Automatic,8,5500000
Toyota,Land Cruiser Prado,118895,2700,Petrol,Automatic,7,4980000
Toyota,Land Cruiser Prado,72000,2700,Petrol,Automatic,9,4915000
Toyota,Land Cruiser Prado,98000,2700,Petrol,Automatic,9,4800000
Toyota,Land Cruiser Prado,112700,2690,Petrol,Automatic,10,4400000
Toyota,Land Cruiser Prado,184138,2754,Petrol,Automatic,12,4000000
Toyota,Land Cruiser Prado,26000,2700,Petrol,Automatic,8,3947250
Toyota,Land Cruiser Prado,100484,3955,Petrol,Automatic,12,3600000
Toyota,Land Cruiser Prado,142000,2700,Petrol,Automatic,14,3300000
Toyota,Land Cruiser Prado,147000,2690,Petrol,Automatic,12,3200000
Toyota,Land Cruiser Prado,249000,3500,Petrol,Automatic,18,2215000
Toyota,Land Cruiser Prado,203000,4000,Petrol,Automatic,19,2015000
Toyota,Land Cruiser Prado,265153,2700,Petrol,Manual,18,1950000
Toyota,Land Cruiser Prado,73461,3000,Diesel,Automatic,17,1800000
Toyota,Land Cruiser Prado,214362,2980,Diesel,Automatic,17,1800000
Toyota,Land Cruiser Prado,422964,3000,Diesel,Manual,21,1650000
Toyota,Land Cruiser Prado,185417,2700,Petrol,Automatic,20,1400000
Toyota,Land Cruiser Prado,332693,3000,Diesel,Automatic,29,1250000
Toyota,Land Cruiser Prado,194926,3400,Petrol,Automatic,22,1250000
Toyota,Land Cruiser Prado,560000,2700,Petrol,Automatic,20,1150000
Toyota,Land Cruiser Prado,786543,3000,Diesel,Automatic,25,850000
Toyota,Land Cruiser V8,78000,4600,Petrol,Automatic,6,12800000
Toyota,Land Cruiser V8,45373,4600,Petrol,Automatic,8,11800000
Toyota,Land Cruiser V8,88000,4600,Petrol,Automatic,7,11300000
Toyota,Land Cruiser V8,81600,4600,Petrol,Automatic,7,11105000
Toyota,Land Cruiser V8,79858,4600,Petrol,Automatic,8,10678000
Toyota,Land Cruiser V8,101000,4600,Diesel,Automatic,8,10215000
Toyota,Land Cruiser V8,16000,4600,Petrol,Automatic,9,10000000
Toyota,Land Cruiser V8,29000,4600,Petrol,Automatic,9,9500000
Toyota,Land Cruiser V8,104000,4500,Diesel,Automatic,10,9015000
Toyota,Land Cruiser V8,77275,4600,Petrol,Automatic,10,8400000
Toyota,Land Cruiser V8,146245,4200,Diesel,Manual,8,8200000
Toyota,Land Cruiser V8,77201,4600,Petrol,Automatic,8,8000000
Toyota,Land Cruiser V8,70000,4600,Petrol,Automatic,12,7000000
Toyota,Land Cruiser V8,134000,3000,Diesel,Automatic,10,6915000
Toyota,Land Cruiser V8,135000,3300,Diesel,Automatic,10,6815000
Toyota,Land Cruiser V8,11000,3500,Diesel,Automatic,8,6715000
Toyota,Land Cruiser V8,120000,4500,Diesel,Automatic,16,5200000
Toyota,Land Cruiser V8,179000,4600,Diesel,Automatic,16,4515000
Toyota,Land Cruiser V8,116840,4700,Petrol,Automatic,17,4450000
Toyota,Land Cruiser V8,220000,4200,Diesel,Automatic,9,3450000
Toyota,Land Cruiser V8,200000,4200,Diesel,Automatic,10,3100000
Toyota,Land Cruiser V8,180000,4700,Petrol,Automatic,19,3050000
Toyota,Land Cruiser V8,314655,4200,Diesel,Automatic,28,3000000
Toyota,Land Cruiser V8,144267,4200,Diesel,Automatic,24,3000000
Toyota,Land Cruiser V8,150,4200,Petrol,Automatic,24,2000000
Toyota,Land Cruiser V8,471000,4164,Diesel,Manual,32,1800000
Toyota,Land Cruiser V8,467987,3000,Diesel,Automatic,26,1000000
Toyota,Land Cruiser V8,177853,3000,Diesel,Automatic,18,1000000
Toyota,Landcruiser  V8,36000,4600,Diesel,Automatic,7,12015000
Toyota,Landcruiser  V8,65000,3500,Diesel,Automatic,8,11500000
Toyota,Landcruiser  V8,113000,4600,Diesel,Automatic,8,11015000
Toyota,Landcruiser  V8,21000,4600,Diesel,Automatic,16,10015000
Toyota,Landcruiser  V8,38000,4600,Diesel,Automatic,9,9815000
Toyota,Landcruiser  V8,82000,4600,Diesel,Automatic,10,8800000
Toyota,Landcruiser  V8,61000,4500,Diesel,Automatic,9,7800000
Toyota,Landcruiser  V8,86000,4600,Diesel,Automatic,11,7000000
Toyota,Landcruiser  V8,99000,4600,Diesel,Automatic,12,6515000
Toyota,Landcruiser  V8,152000,4600,Diesel,Automatic,12,5515000
Toyota,Landcruiser  V8,252000,3500,Diesel,Automatic,14,2600000
Toyota,Land Cruiser Prado,57000,3000,Diesel,Automatic,6,9400000
Toyota,Land Cruiser Prado,79000,2800,Diesel,Automatic,7,9010000
Toyota,Land Cruiser Prado,54000,2800,Diesel,Automatic,8,7215000
Toyota,Land Cruiser Prado,48000,3000,Diesel,Automatic,8,6900000
Toyota,Land Cruiser Prado,69000,2800,Diesel,Automatic,9,6815000
Toyota,Land Cruiser Prado,91000,3500,Petrol,Automatic,8,6515000
Toyota,Land Cruiser Prado,56000,2700,Diesel,Automatic,6,6015000
Toyota,Land Cruiser Prado,109000,2800,Diesel,Automatic,12,4700000
Toyota,Land Cruiser Prado,120000,2700,Petrol,Automatic,14,2850000
Toyota,Land Cruiser Prado,150000,2700,Petrol,Automatic,17,2480000
Toyota,Landcruiser prado TX,38000,4000,Petrol,Automatic,8,10015000
Toyota,Landcruiser prado TX,26000,4000,Petrol,Automatic,8,10015000
Toyota,Landcruiser prado TX,102000,3500,Petrol,Automatic,8,10015000
Toyota,Landcruiser prado TX,82000,2500,Petrol,Automatic,6,10015000
Toyota,Landcruiser prado TX,75000,2800,Diesel,Automatic,5,9715000
Toyota,Landcruiser prado TX,53000,2800,Diesel,Automatic,6,9015000
Toyota,Landcruiser prado TX,68000,2800,Diesel,Automatic,6,8995000
Toyota,Landcruiser prado TX,52000,2700,Petrol,Automatic,7,8515000
Toyota,Landcruiser prado TX,51000,2700,Petrol,Automatic,7,8515000
Toyota,Landcruiser prado TX,119000,2800,Diesel,Automatic,8,8500000
Toyota,Landcruiser prado TX,55000,2800,Diesel,Automatic,6,8415000
Toyota,Landcruiser prado TX,37000,2800,Diesel,Automatic,8,8015000
Toyota,Landcruiser prado TX,56000,2800,Diesel,Automatic,7,8015000
Toyota,Landcruiser prado TX,105000,2700,Petrol,Automatic,8,8015000
Toyota,Landcruiser prado TX,102000,2700,Petrol,Automatic,8,8015000
Toyota,Landcruiser prado TX,77000,2700,Petrol,Automatic,8,8015000
Toyota,Landcruiser prado TX,50000,2700,Petrol,Automatic,8,8015000
Toyota,Landcruiser prado TX,33000,2700,Petrol,Automatic,8,8015000
Toyota,Landcruiser prado TX,50000,2700,Petrol,Automatic,7,8015000
Toyota,Landcruiser prado TX,76000,2700,Petrol,Automatic,6,8015000
Toyota,Landcruiser prado TX,69000,2700,Petrol,Automatic,6,8015000
Toyota,Landcruiser prado TX,36000,2500,Petrol,Automatic,8,8015000
Toyota,Landcruiser prado TX,75000,2750,Diesel,Automatic,7,8000000
Toyota,Landcruiser prado TX,86000,2800,Diesel,Automatic,6,7915000
Toyota,Landcruiser prado TX,55000,2800,Diesel,Automatic,6,7915000
Toyota,Landcruiser prado TX,86000,3000,Diesel,Automatic,8,7815000
Toyota,Landcruiser prado TX,196000,2800,Diesel,Automatic,13,7815000
Toyota,Landcruiser prado TX,19000,2700,Petrol,Automatic,8,7815000
Toyota,Landcruiser prado TX,80000,2500,Petrol,Automatic,8,7815000
Toyota,Landcruiser prado TX,64000,2500,Petrol,Automatic,8,7815000
Toyota,Landcruiser prado TX,91000,2800,Diesel,Automatic,8,7715000
Toyota,Landcruiser prado TX,92000,2800,Diesel,Automatic,7,7715000
Toyota,Landcruiser prado TX,58000,2800,Diesel,Automatic,6,7715000
Toyota,Landcruiser prado TX,32000,2700,Petrol,Automatic,7,7715000
Toyota,Landcruiser prado TX,18000,2700,Petrol,Automatic,7,7715000
Toyota,Landcruiser prado TX,25000,2800,Diesel,Automatic,8,7700000
Toyota,Landcruiser prado TX,58000,2800,Diesel,Automatic,6,7700000
Toyota,Landcruiser prado TX,49000,2800,Diesel,Automatic,6,7700000
Toyota,Landcruiser prado TX,28000,2800,Diesel,Automatic,6,7700000
Toyota,Landcruiser prado TX,58000,2700,Petrol,Automatic,6,7665000
Toyota,Landcruiser prado TX,55000,2800,Diesel,Automatic,6,7650000
Toyota,Landcruiser prado TX,37000,2800,Diesel,Automatic,5,7615000
Toyota,Landcruiser prado TX,44000,2800,Diesel,Automatic,6,7600000
Toyota,Landcruiser prado TX,58000,2700,Petrol,Automatic,6,7565000
Toyota,Landcruiser prado TX,45000,2800,Diesel,Automatic,8,7550000
Toyota,Landcruiser prado TX,121000,2700,Petrol,Automatic,8,7515000
Toyota,Landcruiser prado TX,24000,2700,Petrol,Automatic,8,7515000
Toyota,Landcruiser prado TX,98000,2700,Petrol,Automatic,7,7515000
Toyota,Landcruiser prado TX,91000,2700,Petrol,Automatic,7,7515000
Toyota,Landcruiser prado TX,762000,2800,Diesel,Automatic,8,7500000
Toyota,Landcruiser prado TX,58000,2800,Diesel,Automatic,8,7500000
Toyota,Landcruiser prado TX,56000,2800,Diesel,Automatic,8,7500000
Toyota,Landcruiser prado TX,98000,2700,Petrol,Automatic,7,7415000
Toyota,Landcruiser prado TX,51000,2700,Petrol,Automatic,6,7400000
Toyota,Landcruiser prado TX,88000,2700,Petrol,Automatic,9,7315000
Toyota,Landcruiser prado TX,56000,2700,Petrol,Automatic,7,7300000
Toyota,Landcruiser prado TX,100000,2800,Diesel,Automatic,8,7215000
Toyota,Landcruiser prado TX,94000,2800,Diesel,Automatic,8,7215000
Toyota,Landcruiser prado TX,33000,2800,Diesel,Automatic,8,7215000
Toyota,Landcruiser prado TX,53000,2700,Petrol,Automatic,8,7215000
Toyota,Landcruiser prado TX,871000,2800,Diesel,Automatic,8,7150000
Toyota,Landcruiser prado TX,79000,2700,Petrol,Automatic,8,7115000
Toyota,Landcruiser prado TX,41000,2800,Diesel,Automatic,8,7015000
Toyota,Landcruiser prado TX,104000,2700,Petrol,Automatic,9,7015000
Toyota,Landcruiser prado TX,52000,2700,Petrol,Automatic,8,7015000
Toyota,Landcruiser prado TX,50000,2700,Petrol,Automatic,7,7015000
Toyota,Landcruiser prado TX,135000,2800,Diesel,Automatic,8,7000000
Toyota,Landcruiser prado TX,96000,2700,Petrol,Automatic,7,7000000
Toyota,Landcruiser prado TX,73000,2800,Diesel,Automatic,8,6915000
Toyota,Landcruiser prado TX,71000,2800,Diesel,Automatic,8,6915000
Toyota,Landcruiser prado TX,81000,2700,Petrol,Automatic,8,6915000
Toyota,Landcruiser prado TX,45000,2700,Petrol,Automatic,8,6915000
Toyota,Landcruiser prado TX,42000,2800,Diesel,Automatic,8,6900000
Toyota,Landcruiser prado TX,78000,2800,Diesel,Automatic,8,6880000
Toyota,Landcruiser prado TX,55000,2700,Petrol,Automatic,8,6880000
Toyota,Landcruiser prado TX,73000,2800,Diesel,Automatic,8,6815000
Toyota,Landcruiser prado TX,53000,2800,Diesel,Automatic,8,6815000
Toyota,Landcruiser prado TX,96000,2800,Diesel,Automatic,9,6800000
Toyota,Landcruiser prado TX,177000,2800,Diesel,Automatic,8,6800000
